index,resp
2990,191
2991,185
2992,180
2993,175
2994,171
2995,166
2996,161
2997,156
2998,151
2999,146
3000,142
3001,138
3002,135
3003,132
3004,129
3005,127
3006,125
3007,123
3008,121
3009,119
3010,117
3011,115
3012,113
3013,113
3014,112
3015,113
3016,112
3017,111
3018,109
3019,107
3020,104
3021,101
3022,99
3023,96
3024,95
3025,93
3026,91
3027,90
3028,88
3029,86
3030,83
3031,81
3032,77
3033,75
3034,73
3035,72
3036,71
3037,70
3038,69
3039,69
3040,67
3041,67
3042,66
3043,65
3044,65
3045,65
3046,65
3047,66
3048,65
3049,65
3050,65
3051,66
3052,65
3053,65
3054,65
3055,66
3056,67
3057,68
3058,70
3059,71
3060,72
3061,73
3062,75
3063,76
3064,77
3065,78
3066,80
3067,83
3068,84
3069,86
3070,88
3071,90
3072,91
3073,92
3074,94
3075,96
3076,97
3077,99
3078,100
3079,102
3080,103
3081,105
3082,106
3083,108
3084,108
3085,108
3086,108
3087,109
3088,109
3089,109
3090,109
3091,110
3092,110
3093,110
3094,111
3095,112
3096,112
3097,113
3098,114
3099,115
3100,116
3101,117
3102,119
3103,120
3104,121
3105,123
3106,124
3107,125
3108,127
3109,128
3110,130
3111,131
3112,132
3113,134
3114,136
3115,139
3116,141
3117,144
3118,146
3119,150
3120,152
3121,156
3122,159
3123,162
3124,165
3125,168
3126,172
3127,175
3128,179
3129,183
3130,188
3131,193
3132,198
3133,204
3134,209
3135,215
3136,220
3137,226
3138,233
3139,240
3140,246
3141,252
3142,258
3143,265
3144,270
3145,276
3146,281
3147,286
3148,290
3149,295
3150,299
3151,303
3152,307
3153,311
3154,315
3155,319
3156,323
3157,327
3158,329
3159,333
3160,335
3161,337
3162,339
3163,342
3164,344
3165,346
3166,349
3167,352
3168,353
3169,355
3170,356
3171,357
3172,356
3173,356
3174,356
3175,357
3176,358
3177,359
3178,361
3179,362
3180,363
3181,364
3182,366
3183,367
3184,369
3185,371
3186,374
3187,377
3188,380
3189,384
3190,387
3191,390
3192,392
3193,396
3194,399
3195,403
3196,408
3197,412
3198,417
3199,422
3200,427
3201,432
3202,436
3203,441
3204,447
3205,451
3206,456
3207,461
3208,464
3209,467
3210,470
3211,473
3212,476
3213,480
3214,484
3215,487
3216,491
3217,495
3218,498
3219,502
3220,505
3221,509
3222,513
3223,518
3224,522
3225,527
3226,532
3227,538
3228,543
3229,548
3230,554
3231,560
3232,566
3233,573
3234,580
3235,587
3236,594
3237,601
3238,608
3239,615
3240,622
3241,628
3242,636
3243,643
3244,649
3245,656
3246,662
3247,668
3248,674
3249,680
3250,686
3251,691
3252,696
3253,700
3254,704
3255,709
3256,713
3257,717
3258,721
3259,726
3260,730
3261,733
3262,737
3263,741
3264,744
3265,747
3266,750
3267,753
3268,756
3269,760
3270,763
3271,766
3272,768
3273,771
3274,774
3275,777
3276,779
3277,782
3278,783
3279,786
3280,788
3281,791
3282,794
3283,796
3284,798
3285,801
3286,803
3287,805
3288,807
3289,808
3290,809
3291,810
3292,811
3293,811
3294,812
3295,814
3296,815
3297,817
3298,818
3299,819
3300,819
3301,819
3302,818
3303,818
3304,818
3305,818
3306,817
3307,816
3308,813
3309,811
3310,807
3311,805
3312,801
3313,798
3314,796
3315,793
3316,790
3317,788
3318,785
3319,782
3320,779
3321,776
3322,773
3323,770
3324,767
3325,764
3326,761
3327,758
3328,755
3329,752
3330,749
3331,746
3332,743
3333,740
3334,737
3335,734
3336,730
3337,727
3338,723
3339,720
3340,717
3341,714
3342,711
3343,707
3344,703
3345,699
3346,695
3347,691
3348,688
3349,684
3350,680
3351,677
3352,674
3353,671
3354,669
3355,667
3356,666
3357,664
3358,662
3359,660
3360,659
3361,657
3362,655
3363,654
3364,652
3365,649
3366,646
3367,643
3368,640
3369,638
3370,635
3371,631
3372,625
3373,620
3374,614
3375,608
3376,603
3377,597
3378,592
3379,588
3380,584
3381,579
3382,575
3383,571
3384,565
3385,560
3386,555
3387,550
3388,543
3389,537
3390,532
3391,526
3392,520
3393,515
3394,509
3395,504
3396,499
3397,494
3398,489
3399,483
3400,478
3401,472
3402,465
3403,460
3404,454
3405,448
3406,442
3407,437
3408,432
3409,427
3410,422
3411,416
3412,411
3413,407
3414,402
3415,398
3416,394
3417,390
3418,387
3419,384
3420,381
3421,379
3422,376
3423,374
3424,371
3425,368
3426,366
3427,364
3428,360
3429,358
3430,355
3431,353
3432,351
3433,348
3434,346
3435,343
3436,339
3437,337
3438,334
3439,330
3440,327
3441,324
3442,320
3443,316
3444,312
3445,307
3446,303
3447,299
3448,295
3449,291
3450,287
3451,283
3452,278
3453,274
3454,270
3455,265
3456,261
3457,256
3458,252
3459,249
3460,244
3461,240
3462,236
3463,233
3464,229
3465,225
3466,221
3467,216
3468,212
3469,208
3470,205
3471,203
3472,199
3473,196
3474,193
3475,190
3476,186
3477,183
3478,180
3479,177
3480,174
3481,170
3482,167
3483,164
3484,160
3485,157
3486,154
3487,152
3488,149
3489,146
3490,144
3491,142
3492,139
3493,137
3494,135
3495,134
3496,132
3497,131
3498,129
3499,127
3500,125
3501,124
3502,123
3503,121
3504,120
3505,119
3506,118
3507,117
3508,116
3509,115
3510,114
3511,114
3512,113
3513,112
3514,111
3515,111
3516,110
3517,110
3518,110
3519,110
3520,109
3521,108
3522,108
3523,107
3524,107
3525,106
3526,106
3527,106
3528,105
3529,105
3530,105
3531,105
3532,105
3533,105
3534,105
3535,105
3536,104
3537,105
3538,105
3539,106
3540,107
3541,108
3542,109
3543,111
3544,112
3545,113
3546,115
3547,115
3548,116
3549,118
3550,119
3551,120
3552,121
3553,122
3554,123
3555,123
3556,124
3557,124
3558,125
3559,126
3560,126
3561,127
3562,127
3563,127
3564,127
3565,127
3566,127
3567,126
3568,124
3569,122
3570,119
3571,117
3572,113
3573,111
3574,109
3575,107
3576,104
3577,102
3578,99
3579,98
3580,95
3581,94
3582,92
3583,90
3584,87
3585,85
3586,84
3587,81
3588,79
3589,77
3590,73
3591,70
3592,65
3593,62
3594,57
3595,54
3596,50
3597,47
3598,44
3599,41
3600,38
3601,35
3602,33
3603,31
3604,29
3605,27
3606,25
3607,24
3608,22
3609,21
3610,19
3611,18
3612,17
3613,16
3614,15
3615,14
3616,13
3617,12
3618,11
3619,11
3620,10
3621,9
3622,9
3623,8
3624,7
3625,7
3626,7
3627,7
3628,6
3629,5
3630,5
3631,5
3632,4
3633,4
3634,4
3635,4
3636,3
3637,3
3638,3
3639,3
3640,3
3641,2
3642,2
3643,2
3644,2
3645,2
3646,2
3647,2
3648,1
3649,1
3650,1
3651,1
3652,1
3653,1
3654,1
3655,1
3656,1
3657,1
3658,0
3659,1
3660,0
3661,1
3662,1
3663,1
3664,1
3665,2
3666,3
3667,4
3668,4
3669,5
3670,4
3671,5
3672,5
3673,6
3674,7
3675,8
3676,9
3677,10
3678,11
3679,12
3680,13
3681,15
3682,16
3683,17
3684,18
3685,19
3686,21
3687,23
3688,24
3689,25
3690,27
3691,29
3692,31
3693,33
3694,35
3695,38
3696,40
3697,43
3698,45
3699,49
3700,51
3701,55
3702,57
3703,61
3704,63
3705,66
3706,68
3707,71
3708,74
3709,77
3710,80
3711,84
3712,87
3713,90
3714,93
3715,96
3716,99
3717,102
3718,105
3719,108
3720,112
3721,115
3722,118
3723,121
3724,124
3725,127
3726,130
3727,134
3728,136
3729,140
3730,143
3731,146
3732,149
3733,152
3734,156
3735,159
3736,163
3737,167
3738,170
3739,174
3740,177
3741,180
3742,183
3743,186
3744,188
3745,191
3746,194
3747,197
3748,199
3749,202
3750,205
3751,208
3752,211
3753,214
3754,216
3755,219
3756,222
3757,224
3758,227
3759,230
3760,232
3761,234
3762,235
3763,237
3764,238
3765,240
3766,241
3767,242
3768,243
3769,244
3770,246
3771,247
3772,248
3773,248
3774,249
3775,249
3776,250
3777,250
3778,251
3779,252
3780,251
3781,252
3782,252
3783,253
3784,253
3785,254
3786,255
3787,256
3788,257
3789,258
3790,259
3791,261
3792,263
3793,264
3794,266
3795,268
3796,268
3797,270
3798,271
3799,272
3800,272
3801,273
3802,274
3803,275
3804,275
3805,276
3806,277
3807,277
3808,277
3809,278
3810,277
3811,277
3812,277
3813,277
3814,277
3815,278
3816,277
3817,277
3818,277
3819,277
3820,276
3821,278
3822,278
3823,279
3824,280
3825,280
3826,280
3827,280
3828,281
3829,282
3830,284
3831,286
3832,287
3833,290
3834,291
3835,292
3836,293
3837,295
3838,295
3839,297
3840,298
3841,299
3842,301
3843,302
3844,303
3845,303
3846,304
3847,305
3848,305
3849,306
3850,307
3851,308
3852,310
3853,311
3854,312
3855,312
3856,313
3857,313
3858,315
3859,315
3860,316
3861,317
3862,319
3863,319
3864,320
3865,321
3866,321
3867,323
3868,323
3869,323
3870,324
3871,324
3872,324
3873,325
3874,325
3875,325
3876,325
3877,326
3878,326
3879,327
3880,328
3881,329
3882,330
3883,331
3884,332
3885,334
3886,335
3887,337
3888,338
3889,339
3890,340
3891,342
3892,343
3893,344
3894,345
3895,347
3896,347
3897,348
3898,348
3899,348
3900,349
3901,350
3902,350
3903,351
3904,351
3905,352
3906,352
3907,352
3908,352
3909,352
3910,352
3911,353
3912,354
3913,355
3914,355
3915,356
3916,357
3917,358
3918,359
3919,361
3920,362
3921,364
3922,365
3923,367
3924,368
3925,369
3926,371
3927,372
3928,374
3929,375
3930,376
3931,378
3932,380
3933,380
3934,382
3935,383
3936,383
3937,384
3938,384
3939,384
3940,385
3941,386
3942,387
3943,387
3944,388
3945,389
3946,389
3947,390
3948,390
3949,391
3950,391
3951,391
3952,392
3953,393
3954,393
3955,394
3956,395
3957,396
3958,396
3959,397
3960,397
3961,398
3962,398
3963,399
3964,399
3965,399
3966,399
3967,400
3968,399
3969,399
3970,399
3971,399
3972,399
3973,398
3974,398
3975,398
3976,398
3977,398
3978,398
3979,399
3980,398
3981,398
3982,398
3983,398
3984,398
3985,399
3986,399
3987,400
3988,400
3989,400
3990,401
3991,402
3992,401
3993,402
3994,403
3995,403
3996,404
3997,404
3998,406
3999,407
4000,408
4001,410
4002,412
4003,414
4004,416
4005,418
4006,421
4007,425
4008,428
4009,433
4010,438
4011,443
4012,447
4013,452
4014,457
4015,462
4016,466
4017,472
4018,477
4019,483
4020,489
4021,495
4022,502
4023,509
4024,516
4025,523
4026,529
4027,536
4028,543
4029,550
4030,558
4031,564
4032,572
4033,579
4034,586
4035,594
4036,601
4037,608
4038,615
4039,623
4040,630
4041,636
4042,643
4043,649
4044,655
4045,661
4046,667
4047,672
4048,677
4049,682
4050,687
4051,692
4052,696
4053,702
4054,706
4055,711
4056,716
4057,721
4058,726
4059,731
4060,734
4061,738
4062,742
4063,745
4064,748
4065,752
4066,755
4067,758
4068,762
4069,766
4070,768
4071,771
4072,773
4073,775
4074,777
4075,780
4076,782
4077,783
4078,785
4079,788
4080,790
4081,792
4082,793
4083,795
4084,795
4085,794
4086,795
4087,795
4088,796
4089,795
4090,795
4091,794
4092,795
4093,795
4094,796
4095,796
4096,796
4097,797
4098,797
4099,798
4100,797
4101,797
4102,797
4103,797
4104,797
4105,797
4106,797
4107,798
4108,798
4109,799
4110,799
4111,800
4112,800
4113,801
4114,801
4115,802
4116,803
4117,803
4118,804
4119,805
4120,807
4121,808
4122,810
4123,812
4124,813
4125,814
4126,816
4127,816
4128,818
4129,819
4130,821
4131,822
4132,824
4133,825
4134,827
4135,828
4136,829
4137,831
4138,832
4139,833
4140,834
4141,835
4142,836
4143,839
4144,841
4145,844
4146,847
4147,849
4148,852
4149,855
4150,857
4151,861
4152,865
4153,871
4154,876
4155,880
4156,886
4157,892
4158,897
4159,904
4160,911
4161,918
4162,925
4163,931
4164,937
4165,942
4166,947
4167,953
4168,957
4169,961
4170,965
4171,969
4172,972
4173,976
4174,979
4175,982
4176,984
4177,987
4178,989
4179,991
4180,993
4181,995
4182,997
4183,999
4184,1000
4185,1002
4186,1003
4187,1004
4188,1006
4189,1006
4190,1008
4191,1008
4192,1009
4193,1010
4194,1011
4195,1011
4196,1012
4197,1014
4198,1014
4199,1014
4200,1015
4201,1016
4202,1016
4203,1016
4204,1017
4205,1017
4206,1017
4207,1018
4208,1018
4209,1019
4210,1019
4211,1019
4212,1019
4213,1020
4214,1020
4215,1020
4216,1020
4217,1020
4218,1020
4219,1020
4220,1020
4221,1020
4222,1020
4223,1020
4224,1020
4225,1020
4226,1019
4227,1018
4228,1017
4229,1017
4230,1016
4231,1014
4232,1012
4233,1011
4234,1009
4235,1008
4236,1008
4237,1009
4238,1009
4239,1010
4240,1009
4241,1009
4242,1008
4243,1008
4244,1009
4245,1010
4246,1010
4247,1012
4248,1012
4249,1012
4250,1012
4251,1013
4252,1013
4253,1012
4254,1012
4255,1013
4256,1013
4257,1014
4258,1014
4259,1013
4260,1013
4261,1013
4262,1011
4263,1010
4264,1009
4265,1008
4266,1006
4267,1004
4268,1002
4269,1000
4270,998
4271,996
4272,995
4273,993
4274,991
4275,989
4276,987
4277,985
4278,984
4279,982
4280,981
4281,978
4282,977
4283,975
4284,974
4285,972
4286,971
4287,969
4288,968
4289,967
4290,966
4291,964
4292,964
4293,962
4294,962
4295,962
4296,960
4297,958
4298,955
4299,953
4300,950
4301,947
4302,945
4303,944
4304,941
4305,938
4306,934
4307,929
4308,926
4309,921
4310,918
4311,915
4312,912
4313,909
4314,905
4315,902
4316,897
4317,893
4318,888
4319,884
4320,879
4321,875
4322,870
4323,866
4324,862
4325,859
4326,856
4327,852
4328,849
4329,845
4330,841
4331,838
4332,834
4333,831
4334,827
4335,824
4336,819
4337,816
4338,812
4339,809
4340,805
4341,801
4342,798
4343,794
4344,791
4345,787
4346,783
4347,779
4348,775
4349,771
4350,768
4351,765
4352,761
4353,758
4354,755
4355,752
4356,749
4357,746
4358,743
4359,739
4360,736
4361,732
4362,728
4363,723
4364,719
4365,714
4366,710
4367,707
4368,702
4369,698
4370,694
4371,689
4372,685
4373,680
4374,675
4375,670
4376,664
4377,659
4378,653
4379,647
4380,641
4381,635
4382,627
4383,621
4384,613
4385,606
4386,598
4387,591
4388,583
4389,576
4390,569
4391,561
4392,554
4393,546
4394,538
4395,530
4396,520
4397,511
4398,501
4399,491
4400,481
4401,471
4402,461
4403,451
4404,442
4405,433
4406,424
4407,417
4408,408
4409,400
4410,392
4411,385
4412,377
4413,369
4414,361
4415,354
4416,346
4417,338
4418,331
4419,323
4420,315
4421,307
4422,300
4423,293
4424,286
4425,279
4426,271
4427,263
4428,256
4429,250
4430,243
4431,237
4432,230
4433,224
4434,217
4435,211
4436,204
4437,198
4438,192
4439,187
4440,181
4441,176
4442,171
4443,166
4444,161
4445,156
4446,151
4447,147
4448,142
4449,138
4450,134
4451,131
4452,127
4453,124
4454,121
4455,118
4456,115
4457,112
4458,108
4459,105
4460,102
4461,99
4462,96
4463,93
4464,91
4465,88
4466,85
4467,83
4468,79
4469,77
4470,75
4471,73
4472,70
4473,68
4474,66
4475,65
4476,63
4477,61
4478,60
4479,58
4480,57
4481,55
4482,54
4483,52
4484,51
4485,49
4486,47
4487,46
4488,43
4489,40
4490,37
4491,35
4492,33
4493,31
4494,28
4495,27
4496,25
4497,24
4498,22
4499,21
4500,19
4501,18
4502,17
4503,16
4504,15
4505,14
4506,13
4507,12
4508,11
4509,11
4510,10
4511,9
4512,9
4513,8
4514,8
4515,8
4516,7
4517,7
4518,6
4519,6
4520,6
4521,7
4522,7
4523,9
4524,9
4525,11
4526,12
4527,13
4528,14
4529,15
4530,15
4531,17
4532,17
4533,18
4534,19
4535,20
4536,20
4537,20
4538,20
4539,19
4540,19
4541,18
4542,19
4543,19
4544,19
4545,20
4546,21
4547,21
4548,21
4549,20
4550,20
4551,20
4552,19
4553,18
4554,18
4555,18
4556,18
4557,18
4558,17
4559,17
4560,18
4561,18
4562,18
4563,18
4564,17
4565,16
4566,16
4567,15
4568,14
4569,12
4570,11
4571,10
4572,9
4573,8
4574,8
4575,8
4576,7
4577,7
4578,6
4579,6
4580,5
4581,5
4582,4
4583,4
4584,4
4585,3
4586,3
4587,3
4588,3
4589,3
4590,3
4591,3
4592,2
4593,2
4594,2
4595,2
4596,2
4597,2
4598,3
4599,3
4600,2
4601,2
4602,2
4603,2
4604,1
4605,2
4606,2
4607,3
4608,4
4609,4
4610,5
4611,5
4612,4
4613,4
4614,6
4615,6
4616,7
4617,9
4618,9
4619,11
4620,9
4621,9
4622,7
4623,7
4624,6
4625,6
4626,5
4627,5
4628,4
4629,3
4630,3
4631,3
4632,3
4633,2
4634,2
4635,3
4636,3
4637,3
4638,3
4639,3
4640,3
4641,2
4642,2
4643,2
4644,2
4645,1
4646,1
4647,2
4648,1
4649,1
4650,1
4651,1
4652,1
4653,1
4654,1
4655,4
4656,5
4657,9
4658,13
4659,16
4660,20
4661,23
4662,25
4663,26
4664,25
4665,24
4666,22
4667,20
4668,18
4669,16
4670,15
4671,14
4672,12
4673,11
4674,10
4675,9
4676,8
4677,7
4678,7
4679,7
4680,6
4681,5
4682,5
4683,5
4684,4
4685,5
4686,5
4687,6
4688,7
4689,7
4690,7
4691,7
4692,7
4693,7
4694,8
4695,9
4696,9
4697,10
4698,11
4699,13
4700,15
4701,18
4702,20
4703,23
4704,26
4705,30
4706,34
4707,39
4708,44
4709,50
4710,56
4711,62
4712,67
4713,71
4714,74
4715,77
4716,79
4717,83
4718,88
4719,92
4720,96
4721,101
4722,105
4723,108
4724,112
4725,115
4726,118
4727,120
4728,122
4729,125
4730,128
4731,131
4732,134
4733,137
4734,140
4735,143
4736,145
4737,147
4738,150
4739,152
4740,154
4741,157
4742,159
4743,161
4744,163
4745,166
4746,169
4747,174
4748,177
4749,181
4750,184
4751,187
4752,190
4753,192
4754,195
4755,199
4756,201
4757,205
4758,209
4759,213
4760,217
4761,222
4762,227
4763,233
4764,238
4765,244
4766,249
4767,254
4768,259
4769,263
4770,268
4771,273
4772,276
4773,281
4774,285
4775,289
4776,293
4777,297
4778,300
4779,304
4780,307
4781,310
4782,312
4783,315
4784,318
4785,320
4786,323
4787,325
4788,327
4789,330
4790,332
4791,335
4792,337
4793,338
4794,340
4795,342
4796,344
4797,346
4798,348
4799,351
4800,353
4801,355
4802,357
4803,359
4804,361
4805,363
4806,365
4807,367
4808,368
4809,371
4810,372
4811,374
4812,376
4813,378
4814,380
4815,382
4816,384
4817,386
4818,389
4819,392
4820,396
4821,399
4822,403
4823,407
4824,411
4825,415
4826,420
4827,424
4828,427
4829,431
4830,433
4831,436
4832,438
4833,440
4834,443
4835,446
4836,449
4837,454
4838,459
4839,465
4840,471
4841,476
4842,481
4843,487
4844,491
4845,496
4846,501
4847,507
4848,513
4849,520
4850,528
4851,537
4852,547
4853,557
4854,568
4855,579
4856,591
4857,602
4858,613
4859,624
4860,634
4861,644
4862,654
4863,663
4864,672
4865,680
4866,688
4867,695
4868,702
4869,709
4870,715
4871,721
4872,727
4873,734
4874,739
4875,745
4876,751
4877,756
4878,760
4879,764
4880,766
4881,766
4882,766
4883,765
4884,762
4885,758
4886,752
4887,744
4888,733
4889,720
4890,707
4891,693
4892,678
4893,662
4894,647
4895,633
4896,618
4897,603
4898,588
4899,572
4900,558
4901,542
4902,526
4903,511
4904,496
4905,483
4906,469
4907,456
4908,444
4909,433
4910,421
4911,410
4912,399
4913,388
4914,378
4915,368
4916,359
4917,350
4918,343
4919,335
4920,329
4921,323
4922,318
4923,313
4924,309
4925,307
4926,309
4927,313
4928,319
4929,326
4930,334
4931,344
4932,354
4933,367
4934,380
4935,393
4936,406
4937,419
4938,430
4939,442
4940,452
4941,463
4942,472
4943,482
4944,491
4945,500
4946,507
4947,513
4948,517
4949,520
4950,521
4951,521
4952,519
4953,516
4954,513
4955,508
4956,503
4957,495
4958,487
4959,478
4960,468
4961,459
4962,450
4963,442
4964,434
4965,427
4966,419
4967,413
4968,405
4969,398
4970,391
4971,384
4972,377
4973,371
4974,366
4975,361
4976,355
4977,350
4978,344
4979,337
4980,330
4981,323
4982,314
4983,307
4984,299
4985,292
4986,286
4987,279
4988,272
4989,265
4990,259
4991,254
4992,247
4993,241
4994,235
4995,230
4996,224
4997,219
4998,216
4999,213
5000,210
5001,208
5002,207
5003,206
5004,205
5005,203
5006,202
5007,201
5008,201
5009,201
5010,202
5011,203
5012,203
5013,203
5014,204
5015,205
5016,206
5017,207
5018,207
5019,209
5020,209
5021,209
5022,209
5023,209
5024,207
5025,207
5026,207
5027,207
5028,206
5029,206
5030,206
5031,207
5032,206
5033,205
5034,204
5035,205
5036,205
5037,205
5038,205
5039,206
5040,206
5041,207
5042,207
5043,208
5044,208
5045,209
5046,210
5047,211
5048,212
5049,214
5050,215
5051,215
5052,216
5053,215
5054,214
5055,213
5056,212
5057,212
5058,213
5059,215
5060,216
5061,217
5062,219
5063,221
5064,222
5065,223
5066,224
5067,226
5068,227
5069,229
5070,230
5071,232
5072,233
5073,235
5074,237
5075,239
5076,240
5077,241
5078,243
5079,245
5080,245
5081,247
5082,248
5083,249
5084,250
5085,251
5086,252
5087,252
5088,253
5089,254
5090,255
5091,256
5092,256
5093,256
5094,257
5095,257
5096,257
5097,258
5098,259
5099,259
5100,259
5101,259
5102,259
5103,259
5104,259
5105,259
5106,259
5107,260
5108,259
5109,258
5110,258
5111,258
5112,257
5113,256
5114,255
5115,254
5116,253
5117,253
5118,252
5119,252
5120,251
5121,251
5122,251
5123,251
5124,252
5125,252
5126,253
5127,254
5128,254
5129,254
5130,254
5131,254
5132,254
5133,254
5134,255
5135,255
5136,255
5137,256
5138,257
5139,257
5140,257
5141,258
5142,258
5143,258
5144,258
5145,258
5146,258
5147,258
5148,258
5149,258
5150,258
5151,259
5152,258
5153,258
5154,258
5155,258
5156,257
5157,257
5158,257
5159,257
5160,257
5161,257
5162,258
5163,259
5164,259
5165,260
5166,261
5167,262
5168,262
5169,262
5170,263
5171,263
5172,264
5173,264
5174,265
5175,265
5176,266
5177,266
5178,267
5179,267
5180,268
5181,268
5182,268
5183,269
5184,270
5185,270
5186,270
5187,271
5188,271
5189,272
5190,273
5191,273
5192,274
5193,274
5194,275
5195,276
5196,276
5197,277
5198,279
5199,280
5200,281
5201,282
5202,284
5203,285
5204,286
5205,286
5206,287
5207,287
5208,288
5209,288
5210,289
5211,289
5212,290
5213,291
5214,291
5215,293
5216,294
5217,295
5218,296
5219,297
5220,297
5221,298
5222,299
5223,300
5224,302
5225,303
5226,304
5227,306
5228,307
5229,309
5230,310
5231,311
5232,312
5233,313
5234,314
5235,316
5236,316
5237,317
5238,318
5239,319
5240,319
5241,320
5242,320
5243,321
5244,321
5245,321
5246,321
5247,322
5248,322
5249,323
5250,323
5251,323
5252,323
5253,324
5254,324
5255,325
5256,326
5257,326
5258,327
5259,327
5260,327
5261,327
5262,327
5263,328
5264,328
5265,329
5266,330
5267,330
5268,330
5269,331
5270,332
5271,332
5272,333
5273,334
5274,335
5275,335
5276,336
5277,337
5278,338
5279,339
5280,340
5281,341
5282,342
5283,344
5284,344
5285,346
5286,347
5287,349
5288,350
5289,350
5290,351
5291,351
5292,352
5293,352
5294,353
5295,355
5296,355
5297,356
5298,357
5299,358
5300,359
5301,359
5302,359
5303,359
5304,359
5305,359
5306,358
5307,359
5308,358
5309,358
5310,358
5311,358
5312,356
5313,355
5314,353
5315,352
5316,350
5317,348
5318,345
5319,341
5320,335
5321,327
5322,318
5323,310
5324,302
