acc_x,acc_z,resp,pzt,eda,emg
532,617,529,794,4,33
531,616,529,848,4,33
528,614,529,895,4,32
526,614,529,931,4,32
520,613,529,955,4,32
514,610,529,965,4,32
508,610,530,966,4,33
505,608,530,955,4,32
502,608,530,936,4,32
499,611,530,912,4,32
494,611,530,884,4,32
491,606,529,855,4,32
491,599,529,824,4,33
492,595,529,792,4,33
486,594,528,761,4,33
478,597,528,731,4,32
473,599,528,701,4,33
470,600,527,671,4,32
463,602,525,642,4,33
461,603,523,615,4,32
457,601,522,588,4,32
451,600,520,563,4,32
448,601,519,540,4,32
448,604,519,522,4,32
447,607,518,508,4,33
444,607,517,498,4,33
441,608,515,491,4,33
440,607,512,487,4,32
441,605,509,487,4,33
445,604,505,489,4,32
447,600,502,493,4,33
447,596,499,498,4,32
451,593,495,502,4,33
457,591,492,503,4,33
460,592,490,503,4,33
463,592,487,504,4,33
466,593,484,504,4,33
470,595,481,503,4,32
474,596,479,497,4,33
480,597,476,493,4,32
482,596,474,485,4,32
488,598,471,477,4,32
491,605,467,469,4,32
494,612,463,462,4,32
494,613,460,455,4,33
492,611,456,448,4,32
496,613,454,440,4,33
502,615,451,432,4,32
505,613,449,425,4,32
510,613,448,420,4,32
514,619,446,414,4,32
518,631,445,409,4,32
524,641,443,404,4,33
531,649,441,399,4,33
539,658,440,397,4,33
545,661,439,395,4,32
543,656,436,393,4,33
547,654,435,389,4,32
546,650,434,387,4,32
543,642,432,385,4,33
539,635,432,385,4,33
537,629,430,385,4,32
534,621,429,385,4,33
531,615,427,387,4,32
528,610,423,390,4,33
520,609,422,392,4,32
512,608,417,395,4,33
505,610,413,397,4,32
496,608,408,399,4,33
494,609,404,401,4,32
489,608,399,403,4,33
486,606,394,404,4,32
480,602,389,406,4,33
477,600,384,404,4,32
474,599,379,403,4,33
470,598,373,401,4,32
468,599,367,400,4,33
468,597,361,399,4,32
465,598,357,398,4,33
463,593,354,397,4,32
462,590,351,396,4,32
460,592,349,396,4,32
455,595,345,396,4,33
448,600,342,397,4,32
442,601,335,399,4,33
439,601,329,400,4,32
435,600,325,400,4,33
433,596,321,401,4,32
433,594,316,402,4,33
434,588,312,401,4,32
435,585,310,400,4,33
444,584,309,400,4,32
449,588,310,402,4,32
456,595,311,403,4,32
462,604,313,404,4,33
468,609,314,404,4,32
471,610,315,404,4,32
479,609,316,403,4,32
481,608,317,403,4,32
484,608,318,402,4,32
487,603,319,402,4,33
493,596,319,403,4,32
499,597,320,404,4,33
506,600,319,404,4,32
509,608,319,405,4,32
508,615,318,407,4,33
505,618,316,409,4,33
508,619,316,412,4,32
511,620,314,416,4,33
512,615,313,423,4,32
513,611,310,435,4,33
517,610,308,452,4,32
524,615,306,477,4,33
530,624,303,506,4,32
524,631,300,542,4,33
524,640,297,582,4,32
524,643,294,625,4,33
527,643,288,672,4,32
525,640,284,722,4,33
521,636,279,768,4,32
519,637,274,810,4,32
516,633,268,848,4,33
512,631,263,876,4,32
507,625,256,896,4,32
503,618,249,907,4,33
500,612,242,908,4,33
496,608,236,900,4,33
495,605,227,885,4,32
491,601,221,863,4,33
486,599,215,838,4,32
483,596,207,810,4,33
482,598,200,781,4,33
482,599,193,752,4,33
479,597,188,723,4,32
476,594,182,696,4,33
479,592,177,671,4,32
482,596,171,645,4,32
483,601,167,619,4,32
484,607,163,592,4,33
485,612,157,568,4,32
486,617,153,544,4,32
491,620,149,523,4,32
492,621,145,507,4,33
493,624,142,494,4,32
489,624,140,486,4,33
494,620,137,482,4,32
494,620,134,481,4,33
496,621,132,484,4,32
498,615,130,488,4,33
497,612,128,494,4,32
495,612,126,503,4,33
495,614,124,509,4,32
493,616,121,516,4,33
491,616,120,520,4,33
492,615,119,524,4,33
494,612,118,525,4,32
495,613,115,522,4,33
497,617,114,517,4,32
493,620,110,510,4,33
490,620,106,502,4,32
488,621,104,494,4,33
487,625,99,484,4,32
488,627,94,471,4,33
493,628,91,460,4,32
496,636,89,449,4,33
499,643,84,437,4,32
495,648,81,426,4,33
495,655,79,419,4,33
496,656,76,414,4,32
495,657,74,408,4,32
493,665,71,404,4,33
494,674,70,401,4,32
498,684,68,399,4,33
501,691,66,400,4,32
503,697,64,403,4,33
502,697,61,403,4,32
510,691,61,406,4,33
518,680,58,408,4,32
520,672,56,411,4,33
524,667,56,415,4,32
526,664,52,417,4,33
529,661,48,417,4,32
526,649,45,417,4,33
527,632,41,418,4,32
523,617,39,418,4,33
522,600,38,417,4,32
520,589,34,415,4,33
516,586,33,412,4,33
514,582,33,411,4,32
515,573,30,409,4,32
511,563,27,408,4,32
508,557,27,406,4,32
502,550,25,404,4,33
500,544,22,401,4,32
502,540,21,398,4,33
502,535,20,396,4,33
500,527,18,396,4,33
500,519,18,396,4,32
500,516,19,395,4,33
497,519,16,394,4,32
495,520,16,393,4,32
496,520,14,391,4,32
501,519,13,391,4,33
496,518,13,392,4,32
496,509,11,391,4,33
499,505,12,392,4,33
503,504,11,394,4,33
507,505,10,394,4,32
509,507,9,396,4,33
511,511,11,398,4,32
514,518,9,401,4,33
520,531,9,404,4,32
517,547,8,412,4,33
517,559,8,425,4,32
512,569,7,444,4,33
512,574,8,469,4,32
511,577,6,502,4,33
512,577,5,540,4,32
511,584,4,583,4,32
513,598,6,631,4,32
512,613,6,682,4,33
521,626,5,735,4,33
524,637,6,784,4,33
523,643,6,829,4,32
521,648,7,865,4,33
520,654,8,892,4,32
508,647,8,908,4,33
507,642,10,913,4,32
506,643,10,909,4,33
508,652,11,894,4,32
513,662,10,874,4,32
524,678,10,845,4,32
528,695,10,813,4,33
529,710,8,781,4,32
525,716,9,748,4,33
516,709,8,715,4,32
508,697,8,684,4,32
512,684,7,654,4,32
518,673,3,626,4,33
521,672,3,600,4,32
523,681,3,576,4,33
524,693,3,551,4,33
520,702,2,527,4,33
519,707,3,504,4,32
517,703,2,487,4,33
515,696,1,473,4,32
512,688,0,463,4,33
510,685,0,456,4,32
508,684,1,455,4,33
510,683,1,454,4,32
509,682,1,458,4,33
516,683,3,464,4,32
518,686,4,472,4,33
519,681,6,480,4,32
517,672,6,485,4,33
515,657,9,489,4,32
513,642,8,491,4,33
515,628,10,492,4,32
512,619,14,490,4,33
510,610,17,486,4,32
513,605,20,480,4,33
517,600,24,472,4,32
515,592,28,464,4,33
515,583,30,453,4,32
514,573,34,442,4,33
515,568,38,432,4,32
515,566,40,421,4,33
515,562,42,414,4,32
513,556,44,406,4,32
513,552,46,399,4,32
514,551,51,395,4,32
515,551,54,391,4,32
514,549,56,388,4,33
513,545,59,384,4,32
511,541,61,382,4,32
508,533,65,380,4,32
506,528,70,378,4,33
508,525,71,379,4,32
507,526,74,379,4,33
504,525,78,382,4,32
499,522,81,385,4,33
496,519,85,386,4,32
495,521,88,386,4,33
494,521,90,387,4,32
493,519,94,389,4,33
495,515,96,392,4,32
492,518,97,395,4,33
505,527,99,397,4,32
508,542,101,398,4,33
504,554,102,399,4,33
500,567,104,401,4,33
498,574,106,400,4,32
502,581,107,401,4,33
509,588,110,400,4,32
510,593,112,397,4,33
507,593,113,396,4,32
507,590,114,392,4,33
511,593,115,391,4,31
511,608,115,390,4,33
514,624,115,390,4,32
514,636,114,391,4,33
512,640,113,395,4,32
508,641,110,397,4,33
502,643,105,396,4,32
502,644,101,396,4,33
506,647,96,399,4,32
502,647,91,403,4,32
496,645,86,404,4,32
495,639,81,404,4,33
492,637,76,403,4,32
492,636,71,402,4,32
496,638,69,401,4,32
495,635,67,402,4,33
491,631,65,403,4,32
487,627,65,403,4,32
487,627,63,404,4,32
493,629,62,406,4,33
497,630,61,409,4,33
497,629,60,415,4,33
501,626,60,424,4,32
506,628,61,439,4,33
515,628,60,461,4,32
509,634,62,489,4,33
508,639,63,523,4,32
510,646,62,562,4,33
508,654,63,604,4,33
507,664,66,650,4,33
507,674,70,696,4,32
506,686,74,743,4,32
507,693,78,787,4,32
506,697,85,825,4,33
507,696,92,856,4,32
509,691,99,878,4,33
512,694,106,888,4,33
511,698,114,891,4,33
511,698,120,885,4,32
508,697,129,871,4,33
512,699,136,851,4,33
520,701,146,828,4,33
523,699,154,801,4,32
522,691,161,773,4,33
526,682,168,743,4,33
527,670,175,714,4,33
530,664,180,684,4,32
530,659,188,656,4,33
529,653,195,627,4,33
531,649,202,600,4,32
528,639,209,574,4,32
527,627,217,547,4,33
526,615,224,524,4,32
526,603,233,503,4,33
524,588,241,484,4,32
522,575,248,472,4,33
519,564,258,463,4,32
515,552,266,458,4,33
516,546,272,456,4,32
513,539,279,457,4,33
514,534,287,462,4,32
511,528,294,467,4,33
508,520,300,473,4,32
503,512,307,480,4,33
502,504,314,486,4,33
499,500,320,489,4,33
497,493,329,490,4,32
495,487,335,491,4,33
495,485,342,488,4,33
491,481,348,484,4,32
487,473,355,478,4,32
484,466,362,471,4,33
485,463,368,460,4,32
487,463,375,452,4,33
490,464,381,443,4,32
493,463,387,435,4,33
508,467,393,427,4,32
514,474,398,421,4,33
523,488,403,415,4,32
530,504,407,409,4,32
536,525,412,404,4,32
540,550,415,401,4,33
544,583,417,400,4,32
544,619,417,399,4,33
539,654,418,397,4,32
529,692,419,394,4,33
521,709,420,393,4,32
522,716,422,391,4,33
528,717,425,391,4,32
542,727,428,391,4,33
551,737,433,394,4,32
560,765,439,396,4,33
551,788,444,400,4,32
531,800,445,403,4,33
523,799,448,405,4,32
522,795,451,408,4,33
527,797,456,409,4,32
524,796,457,412,4,33
520,785,460,412,4,32
514,760,464,412,4,33
519,755,468,411,4,32
520,739,473,409,4,33
528,738,480,409,4,32
530,723,488,410,4,33
531,711,496,408,4,32
531,695,505,407,4,33
532,681,515,407,4,32
532,656,526,407,4,33
532,641,537,406,4,32
528,626,549,406,4,33
529,611,561,407,4,33
527,595,573,406,4,33
530,580,585,405,4,32
526,565,597,404,4,33
526,559,609,404,4,32
527,561,620,404,4,33
522,549,632,403,4,32
521,544,643,403,4,33
520,534,654,403,4,32
518,528,664,400,4,33
516,519,676,400,4,32
512,506,688,399,4,33
510,493,699,398,4,32
508,487,711,400,4,33
515,482,723,401,4,32
512,479,735,402,4,33
505,476,745,406,4,32
502,474,755,407,4,33
503,475,764,407,4,32
498,475,772,408,4,33
496,476,780,409,4,32
496,479,788,415,4,33
499,484,796,425,4,32
503,489,803,441,4,33
507,495,809,464,4,32
515,508,816,494,4,33
525,519,822,530,4,32
526,536,828,571,4,33
523,551,832,615,4,33
518,557,835,662,4,33
509,553,838,708,4,32
499,551,841,752,4,33
499,566,843,792,4,32
497,586,846,825,4,33
499,613,850,850,4,32
489,620,853,866,4,33
508,662,856,873,4,32
492,605,860,870,4,33
532,702,864,862,4,33
536,704,867,848,4,32
536,723,870,825,4,33
532,743,873,799,4,33
525,758,877,771,4,32
516,770,880,743,4,33
523,787,883,716,4,32
532,802,886,689,4,33
529,804,889,664,4,32
524,797,893,638,4,33
523,788,896,612,4,32
522,763,899,587,4,33
520,742,903,562,4,32
513,713,907,537,4,32
511,691,910,515,4,33
515,675,913,498,4,32
513,671,916,486,4,32
514,668,919,475,4,33
521,624,920,467,4,32
532,681,922,462,4,33
519,669,923,462,4,32
517,662,924,465,4,33
520,636,924,469,4,33
520,615,926,472,4,33
521,608,926,477,4,32
526,596,927,483,4,33
523,574,928,487,4,32
518,558,929,492,4,33
519,553,929,495,4,32
519,551,930,496,4,33
523,552,929,493,4,32
519,555,931,488,4,32
514,554,931,480,4,32
515,546,930,472,4,33
511,557,931,464,4,32
507,551,930,455,4,33
509,545,931,445,4,32
510,544,931,437,4,33
508,536,931,428,4,32
506,533,931,422,4,32
505,527,931,415,4,32
506,529,931,412,4,32
506,528,931,408,4,32
505,524,932,405,4,33
504,519,934,404,4,32
500,511,936,402,4,33
495,498,937,401,4,32
487,495,938,402,4,32
481,491,939,402,4,32
479,494,939,404,4,33
487,503,940,405,4,32
495,507,940,407,4,33
501,510,941,410,4,32
507,516,943,412,4,32
510,524,945,413,4,32
509,525,947,414,4,33
508,539,951,414,4,32
507,561,954,414,4,33
507,581,957,415,4,32
503,591,959,415,4,32
503,608,962,417,4,32
512,631,964,417,4,33
513,667,966,415,4,33
517,700,969,415,4,33
522,706,972,414,4,33
519,714,975,414,4,33
514,717,978,414,4,32
508,731,980,414,4,33
503,754,983,414,4,32
497,765,985,412,4,33
496,762,988,411,4,32
502,759,990,410,4,33
512,765,992,408,4,33
519,765,993,408,4,33
519,760,995,408,4,32
518,749,995,410,4,32
516,736,996,411,4,32
515,723,996,411,4,33
519,718,996,412,4,32
524,715,995,412,4,33
530,710,994,412,4,32
533,695,993,414,4,33
535,679,993,416,4,32
538,671,992,417,4,33
541,664,991,419,4,32
543,653,990,419,4,33
542,643,989,418,4,32
541,630,988,418,4,33
537,612,987,418,4,32
531,595,985,419,4,33
531,581,983,423,4,32
531,571,981,429,4,33
532,562,978,441,4,32
533,560,975,459,4,33
530,559,971,483,4,32
528,552,967,513,4,33
523,550,964,550,4,33
517,546,960,591,4,33
512,543,956,634,4,32
508,537,952,679,4,33
504,530,948,724,4,32
502,519,944,764,4,33
498,514,940,799,4,32
495,510,936,827,4,32
495,503,932,845,4,32
492,496,927,856,4,33
492,489,923,859,4,32
492,483,919,851,4,33
496,477,915,838,4,32
502,475,911,818,4,33
508,476,907,794,4,33
514,476,903,768,4,32
515,474,900,740,4,32
514,477,897,713,4,33
519,487,894,687,4,32
523,504,892,660,4,32
526,524,889,636,4,32
527,539,888,610,4,33
523,557,885,586,4,32
524,579,883,562,4,33
532,610,883,539,4,32
533,641,881,516,4,32
535,670,880,497,4,32
532,688,880,484,4,33
529,709,879,473,4,32
528,719,878,466,4,33
534,729,878,463,4,32
546,750,878,462,4,33
558,770,877,465,4,32
565,780,877,469,4,33
560,781,876,476,4,32
557,783,876,483,4,32
551,780,876,490,4,32
540,775,876,495,4,33
534,771,877,499,4,32
532,765,876,501,4,32
534,761,877,500,4,32
535,751,876,499,4,33
537,742,876,496,4,32
537,732,876,491,4,33
539,718,876,483,4,32
537,701,877,475,4,33
536,685,878,467,4,32
534,667,877,458,4,33
534,650,877,450,4,32
537,637,876,442,4,33
540,622,874,433,4,32
538,605,872,428,4,32
536,594,870,420,4,32
533,581,869,415,4,33
531,563,867,411,4,32
530,548,868,410,4,33
528,538,869,408,4,32
525,530,871,407,4,33
527,528,873,408,4,32
526,526,876,407,4,33
524,519,878,406,4,32
520,513,881,404,4,32
519,508,884,403,4,32
520,504,888,403,4,32
521,500,892,404,4,32
516,492,895,405,4,32
509,482,899,407,4,32
507,478,902,408,4,33
512,475,905,409,4,32
512,470,908,411,4,33
511,464,910,413,4,32
506,463,912,415,4,33
505,466,915,416,4,32
502,471,916,415,4,32
501,475,918,415,4,32
503,476,918,416,4,33
506,476,919,419,4,32
511,477,917,420,4,33
521,480,917,422,4,32
534,488,915,423,4,33
545,510,912,422,4,32
557,547,909,422,4,33
568,610,907,420,4,32
567,668,904,419,4,33
550,715,901,419,4,32
531,750,898,418,4,33
515,753,895,418,4,32
521,750,892,416,4,33
535,747,889,417,4,32
549,756,885,417,4,33
552,764,881,415,4,32
545,758,877,415,4,33
531,747,872,415,4,32
518,732,867,416,4,33
510,717,863,416,4,32
503,699,858,416,4,33
501,679,854,417,4,32
505,663,850,417,4,33
512,652,846,418,4,32
519,641,843,418,4,33
524,627,839,419,4,32
526,617,835,419,4,32
529,611,832,421,4,32
530,600,828,425,4,33
535,598,825,432,4,32
535,595,822,444,4,33
531,599,818,463,4,32
515,609,814,490,4,33
498,615,811,521,4,32
484,631,808,558,4,33
455,654,804,598,4,32
416,672,801,637,4,33
374,691,799,677,4,32
346,691,796,716,4,33
354,679,794,750,4,32
384,664,792,782,4,33
409,657,790,807,4,32
440,637,788,825,4,33
473,612,786,835,4,32
508,595,783,836,4,33
544,564,782,829,4,32
592,556,779,817,4,33
639,581,776,801,4,32
671,605,773,781,4,32
692,624,770,759,4,32
695,641,767,734,4,33
684,649,763,708,4,32
673,651,760,683,4,33
659,649,756,656,4,32
643,651,753,631,4,33
622,644,749,607,4,32
593,631,746,584,4,33
566,616,742,561,4,32
539,608,738,538,4,32
508,603,733,518,4,32
473,615,728,502,4,33
428,611,723,487,4,33
376,611,718,479,4,33
318,611,712,474,4,32
284,598,707,473,4,33
259,586,701,475,4,32
232,587,694,478,4,33
218,598,686,483,4,32
214,598,679,491,4,32
220,598,670,498,4,32
243,586,663,505,4,33
271,570,655,511,4,32
315,569,648,514,4,33
368,578,641,517,4,32
406,585,636,516,4,33
452,594,631,511,4,32
498,598,627,505,4,33
543,600,623,502,4,33
590,600,619,498,4,33
639,591,615,493,4,32
691,586,611,486,4,33
735,587,608,478,4,33
776,587,604,470,4,33
815,581,601,463,4,32
839,572,598,454,4,33
842,560,595,447,4,32
824,553,591,440,4,33
791,554,587,436,4,32
738,554,582,432,4,33
683,548,577,425,4,32
617,540,573,420,4,33
552,559,569,417,4,32
488,585,564,415,4,32
425,611,559,415,4,32
350,639,554,415,4,33
274,671,548,417,4,32
206,702,542,418,4,33
166,721,534,421,4,32
155,721,527,423,4,33
173,691,518,425,4,32
218,656,510,425,4,33
265,640,502,428,4,32
316,641,493,431,4,32
368,638,484,432,4,32
426,627,475,433,4,33
489,608,465,434,4,32
550,583,455,436,4,33
613,566,444,438,4,32
667,552,434,440,4,33
704,551,423,441,4,32
732,550,414,440,4,33
758,543,404,438,4,32
780,538,394,434,4,33
798,536,384,431,4,32
800,540,374,428,4,33
787,548,363,425,4,32
761,555,352,422,4,33
728,561,343,422,4,33
688,558,333,421,4,33
644,560,324,423,4,32
591,581,315,423,4,33
542,613,307,425,4,32
487,640,300,424,4,32
421,658,293,425,4,32
346,675,286,425,4,33
273,708,281,426,4,32
207,731,274,425,4,33
168,728,268,425,4,32
157,718,264,425,4,33
179,702,259,425,4,32
227,678,254,423,4,33
275,645,249,422,4,32
327,611,243,420,4,33
386,601,237,421,4,32
443,590,234,425,4,33
499,571,227,433,4,32
559,560,221,448,4,33
628,551,215,470,4,32
696,543,208,498,4,33
764,537,203,530,4,32
839,551,195,569,4,33
859,555,189,609,4,32
859,556,183,655,4,33
859,566,174,697,4,32
856,575,167,739,4,33
817,565,161,776,4,32
751,544,154,809,4,33
682,538,147,835,4,32
611,555,137,852,4,33
535,582,127,860,4,32
454,612,119,859,4,33
362,646,112,850,4,32
257,679,105,835,4,33
155,703,97,814,4,32
73,728,93,790,4,33
42,735,88,762,4,32
63,722,81,734,4,33
140,695,76,704,4,32
208,667,72,676,4,33
277,639,69,648,4,32
344,614,64,622,4,33
411,590,62,595,4,32
487,562,57,569,4,33
565,540,55,545,4,32
642,527,51,524,4,33
710,516,47,505,4,32
770,510,44,491,4,33
843,505,40,480,4,33
859,504,38,473,4,33
860,499,37,470,4,32
859,497,35,471,4,33
859,499,32,474,4,32
844,494,29,480,4,33
782,499,27,488,4,32
715,521,25,497,4,32
653,545,24,504,4,32
585,567,24,511,4,33
513,590,22,516,4,32
429,634,19,520,4,32
329,685,19,524,4,32
207,732,19,525,4,33
91,779,17,521,4,32
31,789,17,515,4,33
38,759,15,508,4,32
101,732,15,499,4,33
177,706,14,490,4,32
244,677,13,480,4,33
307,648,12,469,4,32
376,614,11,456,4,32
457,580,11,444,4,32
528,562,11,432,4,32
593,544,10,423,4,32
667,514,12,414,4,33
764,480,12,405,4,32
859,455,12,399,4,33
859,441,11,395,4,32
860,453,11,393,4,33
860,471,12,391,4,32
860,502,12,391,4,33
833,543,11,394,4,32
743,557,9,396,4,32
657,562,8,397,4,32
570,585,8,399,4,32
467,627,8,402,4,32
339,687,6,406,4,33
204,735,5,410,4,32
89,785,5,415,4,33
22,807,6,419,4,32
33,768,6,422,4,33
113,725,10,423,4,32
201,689,10,423,4,33
278,656,9,422,4,32
339,633,10,422,4,33
398,604,9,421,4,32
461,568,9,420,4,33
530,530,8,417,4,32
608,493,9,416,4,33
705,455,10,414,4,32
815,423,10,410,4,33
859,423,12,408,4,32
859,442,13,408,4,33
860,473,15,405,4,33
840,497,14,405,4,33
765,516,14,404,4,32
