index,resp
10873,982
10874,984
10875,987
10876,989
10877,991
10878,993
10879,995
10880,997
10881,999
10882,1000
10883,1002
10884,1003
10885,1004
10886,1006
10887,1006
10888,1007
10889,1008
10890,1009
10891,1010
10892,1011
10893,1012
10894,1012
10895,1013
10896,1014
10897,1014
10898,1015
10899,1015
10900,1015
10901,1015
10902,1015
10903,1014
10904,1013
10905,1011
10906,1009
10907,1008
10908,1008
10909,1008
10910,1008
10911,1008
10912,1007
10913,1005
10914,1003
10915,1000
10916,996
10917,990
10918,984
10919,977
10920,971
10921,963
10922,955
10923,945
10924,934
10925,921
10926,908
10927,895
10928,881
10929,866
10930,852
10931,837
10932,821
10933,803
10934,785
10935,768
10936,749
10937,730
10938,710
10939,689
10940,668
10941,647
10942,627
10943,607
10944,585
10945,562
10946,537
10947,512
10948,486
10949,459
10950,432
10951,406
10952,381
10953,357
10954,334
10955,313
10956,294
10957,275
10958,258
10959,243
10960,227
10961,213
10962,200
10963,188
10964,176
10965,165
10966,155
10967,145
10968,137
10969,128
10970,120
10971,112
10972,106
10973,99
10974,93
10975,87
10976,82
10977,77
10978,72
10979,67
10980,63
10981,59
10982,56
10983,53
10984,49
10985,47
10986,44
10987,41
10988,39
10989,36
10990,34
10991,31
10992,30
10993,28
10994,27
10995,26
10996,30
10997,34
10998,38
10999,40
11000,42
11001,41
11002,40
11003,37
11004,34
11005,31
11006,29
11007,30
11008,34
11009,41
11010,51
11011,63
11012,77
11013,89
11014,103
11015,118
11016,134
11017,152
11018,173
11019,195
11020,217
11021,237
11022,255
11023,269
11024,283
11025,294
11026,305
11027,317
11028,328
11029,338
11030,347
11031,353
11032,357
11033,357
11034,355
11035,352
11036,345
11037,336
11038,327
11039,316
11040,305
11041,294
11042,284
11043,276
11044,272
11045,270
11046,272
11047,279
11048,287
11049,297
11050,309
11051,321
11052,335
11053,351
11054,368
11055,384
11056,400
11057,416
11058,432
11059,448
11060,464
11061,480
11062,497
11063,515
11064,533
11065,551
11066,569
11067,588
11068,606
11069,624
11070,643
11071,664
11072,685
11073,706
11074,725
11075,744
11076,761
11077,777
11078,792
11079,806
11080,820
11081,832
11082,844
11083,856
11084,866
11085,875
11086,884
11087,893
11088,901
11089,909
11090,916
11091,923
11092,928
11093,935
11094,940
11095,945
11096,951
11097,955
11098,959
11099,962
11100,962
11101,959
11102,953
11103,945
11104,937
11105,928
11106,921
11107,915
11108,908
11109,902
11110,894
11111,884
11112,873
11113,862
11114,850
11115,839
11116,828
11117,817
11118,807
11119,796
11120,786
11121,775
11122,764
11123,752
11124,742
11125,731
11126,721
11127,713
11128,705
11129,696
11130,685
11131,673
11132,660
11133,644
11134,627
11135,607
11136,584
11137,559
11138,532
11139,502
11140,469
11141,437
11142,408
11143,382
11144,358
11145,335
11146,314
11147,294
11148,276
11149,259
11150,243
11151,227
11152,214
11153,201
11154,191
11155,186
11156,185
11157,187
11158,191
11159,197
11160,204
11161,211
11162,217
11163,223
11164,227
11165,229
11166,230
11167,227
11168,223
11169,217
11170,210
11171,204
11172,198
11173,192
11174,187
11175,183
11176,179
11177,175
11178,166
11179,159
11180,152
11181,146
11182,140
11183,136
11184,132
11185,129
11186,124
11187,120
11188,116
11189,112
11190,111
11191,111
11192,115
11193,122
11194,132
11195,144
11196,159
11197,175
11198,190
11199,205
11200,219
11201,232
11202,247
11203,261
11204,276
11205,291
11206,306
11207,320
11208,332
11209,344
11210,355
11211,364
11212,374
11213,382
11214,387
11215,392
11216,398
11217,401
11218,406
11219,409
11220,413
11221,415
11222,417
11223,419
11224,421
11225,423
11226,424
11227,425
11228,426
11229,427
11230,428
11231,429
11232,431
11233,432
11234,433
11235,434
11236,437
11237,441
11238,449
11239,459
11240,470
11241,481
11242,493
11243,505
11244,517
11245,531
11246,544
11247,559
11248,573
11249,587
11250,601
11251,616
11252,632
11253,648
11254,665
11255,681
11256,699
11257,715
11258,731
11259,747
11260,763
11261,779
11262,793
11263,808
11264,821
11265,834
11266,846
11267,857
11268,867
11269,876
11270,886
11271,895
11272,902
11273,909
11274,917
11275,924
11276,930
11277,936
11278,941
11279,946
11280,952
11281,956
11282,959
11283,962
11284,964
11285,964
11286,966
11287,969
11288,972
11289,976
11290,979
11291,982
11292,985
11293,987
11294,988
11295,990
11296,990
11297,989
11298,986
11299,982
11300,977
11301,972
11302,967
11303,958
11304,948
11305,936
11306,924
11307,911
11308,897
11309,882
11310,866
11311,849
11312,832
11313,816
11314,801
11315,786
11316,771
11317,757
11318,742
11319,726
11320,711
11321,694
11322,677
11323,660
11324,643
11325,624
11326,604
11327,583
11328,562
11329,540
11330,518
11331,496
11332,473
11333,449
11334,427
11335,404
11336,383
11337,360
11338,339
11339,318
11340,299
11341,280
11342,262
11343,246
11344,231
11345,216
11346,203
11347,190
11348,179
11349,167
11350,157
11351,147
11352,139
11353,130
11354,121
11355,114
11356,107
11357,100
11358,94
11359,88
11360,83
11361,79
11362,77
11363,78
11364,82
11365,87
11366,95
11367,105
11368,116
11369,125
11370,133
11371,139
11372,144
11373,148
11374,151
11375,154
11376,154
11377,153
11378,149
11379,142
11380,131
11381,120
11382,110
11383,101
11384,93
11385,86
11386,79
11387,73
11388,68
11389,64
11390,60
11391,56
11392,53
11393,49
11394,46
11395,43
11396,41
11397,40
11398,42
11399,48
11400,58
11401,70
11402,85
11403,101
11404,119
11405,136
11406,155
11407,174
11408,195
11409,217
11410,240
11411,263
11412,287
11413,308
11414,330
11415,349
11416,368
11417,384
11418,400
11419,415
11420,429
11421,444
11422,459
11423,475
11424,492
11425,510
11426,529
11427,547
11428,563
11429,579
11430,593
11431,606
11432,617
11433,627
11434,635
11435,641
11436,647
11437,650
11438,652
11439,653
11440,653
11441,652
11442,653
11443,655
11444,657
11445,659
11446,663
11447,666
11448,671
11449,677
11450,684
11451,691
11452,700
11453,709
11454,720
11455,731
11456,742
11457,752
11458,763
11459,775
11460,787
11461,800
11462,814
11463,827
11464,838
11465,850
11466,860
11467,871
11468,880
11469,889
11470,898
11471,905
11472,913
11473,920
11474,926
11475,932
11476,938
11477,943
11478,948
11479,953
11480,957
11481,962
11482,966
11483,970
11484,973
11485,976
11486,979
11487,982
11488,984
11489,987
11490,989
11491,992
11492,993
11493,995
11494,997
11495,999
11496,1000
11497,1001
11498,1003
11499,1004
11500,1005
11501,1006
11502,1008
11503,1008
11504,1009
11505,1010
11506,1011
11507,1012
11508,1013
11509,1013
11510,1014
11511,1014
11512,1015
11513,1016
11514,1016
11515,1016
11516,1017
11517,1017
11518,1017
11519,1018
11520,1018
11521,1018
11522,1016
11523,1010
11524,1002
11525,992
11526,979
11527,965
11528,949
11529,933
11530,916
11531,898
11532,881
11533,863
11534,846
11535,827
11536,808
11537,787
11538,765
11539,742
11540,719
11541,696
11542,673
11543,650
11544,627
11545,603
11546,578
11547,553
11548,526
11549,497
11550,469
11551,441
11552,412
11553,386
11554,361
11555,339
11556,318
11557,297
11558,279
11559,262
11560,246
11561,230
11562,216
11563,203
11564,190
11565,178
11566,167
11567,157
11568,147
11569,138
11570,129
11571,122
11572,114
11573,107
11574,100
11575,94
11576,88
11577,82
11578,77
11579,72
11580,68
11581,63
11582,60
11583,56
11584,53
11585,49
11586,46
11587,43
11588,41
11589,38
11590,36
11591,34
11592,33
11593,34
11594,37
11595,43
11596,50
11597,59
11598,68
11599,80
11600,93
11601,105
11602,118
11603,129
11604,141
11605,151
11606,162
11607,172
11608,181
11609,189
11610,195
11611,200
11612,205
11613,211
11614,216
11615,220
11616,226
11617,231
11618,239
11619,246
11620,252
11621,256
11622,260
11623,262
11624,263
11625,265
11626,270
11627,278
11628,292
11629,307
11630,324
11631,342
11632,361
11633,381
11634,400
11635,416
11636,430
11637,440
11638,449
11639,455
11640,462
11641,470
11642,481
11643,495
11644,511
11645,529
11646,545
11647,560
11648,572
11649,585
11650,599
11651,612
11652,627
11653,644
11654,664
11655,687
11656,708
11657,727
11658,745
11659,762
11660,779
11661,794
11662,807
11663,821
11664,833
11665,845
11666,856
11667,867
11668,876
11669,885
11670,894
11671,902
11672,910
11673,916
11674,923
11675,929
11676,935
11677,940
11678,944
11679,946
11680,949
11681,952
11682,956
11683,960
11684,961
11685,958
11686,951
11687,942
11688,933
11689,923
11690,909
11691,894
11692,878
11693,864
11694,855
11695,852
11696,855
11697,863
11698,874
11699,887
11700,898
11701,908
11702,916
11703,924
11704,932
11705,940
11706,946
11707,952
11708,957
11709,962
11710,965
11711,968
11712,971
11713,975
11714,978
11715,981
11716,984
11717,987
11718,989
11719,991
11720,993
11721,990
11722,987
11723,982
11724,976
11725,969
11726,963
11727,959
11728,954
11729,951
11730,948
11731,946
11732,944
11733,941
11734,936
11735,928
11736,917
11737,903
11738,889
11739,871
11740,851
11741,828
11742,799
11743,764
11744,719
11745,672
11746,630
11747,590
11748,553
11749,518
11750,484
11751,451
11752,422
11753,395
11754,370
11755,346
11756,325
11757,304
11758,286
11759,268
11760,251
11761,236
11762,221
11763,207
11764,195
11765,184
11766,172
11767,162
11768,152
11769,142
11770,134
11771,126
11772,120
11773,113
11774,107
11775,101
11776,97
11777,95
11778,95
11779,93
11780,88
11781,83
11782,79
11783,76
11784,73
11785,69
11786,66
11787,63
11788,61
11789,58
11790,54
11791,51
11792,48
11793,45
11794,41
11795,39
11796,38
11797,35
11798,34
11799,32
11800,32
11801,31
11802,30
11803,30
11804,30
11805,29
11806,28
11807,27
11808,28
11809,29
11810,31
11811,34
11812,37
11813,39
11814,40
11815,42
11816,44
11817,47
11818,51
11819,56
11820,62
11821,67
11822,71
11823,76
11824,81
11825,84
11826,87
11827,89
11828,92
11829,94
11830,96
11831,99
11832,103
11833,105
11834,109
11835,111
11836,113
11837,115
11838,115
11839,115
11840,116
11841,115
11842,116
11843,116
11844,118
11845,118
11846,119
11847,120
11848,120
11849,119
11850,117
11851,113
11852,109
11853,103
11854,98
11855,92
11856,86
11857,79
11858,72
11859,66
11860,61
11861,56
11862,52
11863,48
11864,45
11865,40
11866,37
11867,34
11868,32
11869,29
11870,27
11871,25
11872,25
11873,36
11874,48
11875,60
11876,71
11877,80
11878,88
11879,96
11880,103
11881,110
11882,115
11883,120
11884,124
11885,125
11886,125
11887,123
11888,121
11889,117
11890,113
11891,110
11892,106
11893,103
11894,100
11895,97
11896,96
11897,95
11898,95
11899,94
11900,93
11901,92
11902,92
11903,92
11904,92
11905,93
11906,94
11907,94
11908,95
11909,97
11910,102
11911,109
11912,115
11913,120
11914,126
11915,133
11916,143
11917,153
11918,164
11919,176
11920,188
11921,200
11922,213
11923,227
11924,241
11925,252
11926,263
11927,271
11928,278
11929,280
11930,281
11931,279
11932,276
11933,272
11934,270
11935,268
11936,269
11937,272
11938,276
11939,275
11940,278
11941,301
11942,335
11943,373
11944,414
11945,452
11946,488
11947,524
11948,557
11949,587
11950,614
11951,637
11952,659
11953,678
11954,695
11955,709
11956,721
11957,733
11958,748
11959,762
11960,771
11961,778
11962,784
11963,787
11964,787
11965,787
11966,783
11967,771
11968,747
11969,714
11970,676
11971,640
11972,605
11973,575
11974,547
11975,522
11976,501
11977,484
11978,472
11979,463
11980,454
11981,445
11982,440
11983,438
11984,435
11985,432
11986,427
11987,420
11988,412
11989,405
11990,400
11991,397
11992,395
11993,396
11994,398
11995,398
11996,398
11997,396
11998,396
11999,394
12000,392
12001,388
12002,382
12003,377
12004,374
12005,372
12006,372
12007,374
12008,378
12009,383
12010,388
12011,394
12012,400
12013,407
12014,414
12015,422
12016,431
12017,439
12018,445
12019,451
12020,454
12021,454
12022,451
12023,445
12024,438
12025,430
12026,423
12027,419
12028,419
12029,420
12030,424
12031,431
12032,440
12033,451
12034,461
12035,469
12036,476
12037,480
12038,482
12039,481
12040,480
12041,478
12042,475
12043,472
12044,466
12045,459
12046,452
12047,447
12048,443
12049,441
12050,442
12051,445
12052,448
12053,450
12054,454
12055,459
12056,463
12057,472
12058,483
12059,496
12060,507
12061,518
12062,526
12063,530
12064,528
12065,518
12066,503
12067,483
12068,459
12069,429
12070,398
12071,369
12072,344
12073,322
12074,302
12075,286
12076,273
12077,264
12078,258
12079,254
12080,251
12081,249
12082,253
12083,263
12084,280
12085,296
12086,312
12087,325
12088,336
12089,343
12090,347
12091,348
12092,344
12093,335
12094,323
12095,306
12096,287
12097,267
12098,247
12099,230
12100,216
12101,201
12102,189
12103,177
12104,167
12105,159
12106,152
12107,145
12108,140
12109,135
12110,133
12111,134
12112,136
12113,140
12114,144
12115,149
12116,155
12117,161
12118,168
12119,176
12120,185
12121,195
12122,204
12123,212
12124,220
12125,226
12126,231
12127,236
12128,240
12129,243
12130,247
12131,250
12132,254
12133,255
12134,256
12135,256
12136,257
12137,258
12138,259
12139,259
12140,260
12141,260
12142,259
12143,260
12144,261
12145,262
12146,264
12147,267
12148,271
12149,276
12150,281
12151,286
12152,291
12153,297
12154,302
12155,308
12156,313
12157,318
12158,321
12159,324
12160,326
12161,326
12162,326
12163,324
12164,323
12165,322
12166,320
12167,317
12168,315
12169,313
12170,311
12171,310
12172,309
12173,308
12174,308
12175,308
12176,309
12177,310
12178,312
12179,313
12180,316
12181,319
12182,322
12183,323
12184,325
12185,325
12186,324
12187,323
12188,323
12189,322
12190,321
12191,320
12192,319
12193,319
12194,319
12195,320
12196,322
12197,322
12198,323
12199,324
12200,326
12201,327
12202,329
12203,331
12204,334
12205,336
12206,338
12207,341
12208,343
12209,345
12210,348
12211,350
12212,353
12213,354
12214,356
12215,358
12216,359
12217,360
12218,361
12219,364
12220,367
12221,369
12222,372
12223,374
12224,376
12225,377
12226,379
12227,379
12228,379
12229,380
12230,380
12231,380
12232,380
12233,380
12234,381
12235,381
12236,383
12237,383
12238,385
12239,386
12240,387
12241,388
12242,389
12243,390
12244,392
12245,393
12246,394
12247,394
12248,394
12249,392
12250,390
12251,388
12252,386
12253,383
12254,380
12255,377
12256,374
12257,370
12258,367
12259,363
12260,360
12261,357
12262,355
12263,354
12264,353
12265,351
12266,350
12267,350
12268,352
12269,353
12270,355
12271,358
12272,359
12273,360
12274,361
12275,362
12276,362
12277,362
12278,363
12279,363
12280,364
12281,364
12282,364
12283,364
12284,364
12285,363
12286,362
12287,363
12288,363
12289,363
12290,364
12291,364
12292,365
12293,365
12294,365
12295,365
12296,366
12297,366
12298,367
12299,368
12300,369
12301,370
12302,371
12303,372
12304,373
12305,373
12306,373
12307,372
12308,371
12309,370
12310,368
12311,367
12312,367
12313,365
12314,363
12315,361
12316,359
12317,357
12318,355
12319,353
12320,351
12321,348
12322,345
12323,343
12324,340
12325,337
12326,334
12327,332
12328,329
12329,327
12330,326
12331,324
12332,325
12333,326
12334,328
12335,332
12336,337
12337,342
12338,348
12339,357
12340,367
12341,379
12342,392
12343,407
12344,422
12345,439
12346,457
12347,476
12348,496
12349,515
12350,535
12351,553
12352,570
12353,585
12354,599
12355,611
12356,621
12357,629
12358,634
12359,638
12360,639
12361,639
12362,638
12363,635
12364,631
12365,626
12366,620
12367,613
12368,606
12369,599
12370,593
12371,590
12372,587
12373,586
12374,588
12375,591
12376,593
12377,595
12378,595
12379,596
12380,595
12381,596
12382,596
12383,598
12384,599
12385,600
12386,600
12387,600
12388,601
12389,601
12390,602
12391,605
12392,608
12393,610
12394,611
12395,610
12396,607
12397,604
12398,601
12399,600
12400,600
12401,600
12402,599
12403,598
12404,596
12405,596
12406,598
12407,601
12408,604
12409,605
12410,607
12411,609
12412,613
12413,618
12414,625
12415,633
12416,641
12417,647
12418,652
12419,656
12420,660
12421,664
12422,668
12423,671
12424,675
12425,679
12426,682
12427,684
12428,685
12429,684
12430,683
12431,680
12432,678
12433,676
12434,675
12435,673
12436,673
12437,671
12438,667
12439,662
12440,656
12441,649
12442,641
12443,633
12444,624
12445,614
12446,604
12447,595
12448,587
12449,580
12450,572
12451,562
12452,552
12453,541
12454,531
12455,523
12456,514
12457,504
12458,492
12459,478
12460,465
12461,450
12462,434
12463,417
12464,399
12465,382
12466,367
12467,353
12468,341
12469,326
12470,312
12471,296
12472,281
12473,271
12474,263
12475,259
12476,254
12477,251
12478,247
12479,241
12480,235
12481,229
12482,224
12483,221
12484,219
12485,220
12486,224
12487,222
12488,218
12489,216
12490,216
12491,221
12492,223
12493,224
12494,223
12495,220
12496,216
12497,208
12498,204
12499,200
12500,195
12501,191
12502,188
12503,188
12504,193
12505,201
12506,207
12507,212
12508,217
12509,219
12510,221
12511,222
12512,224
12513,226
12514,226
12515,225
12516,222
12517,219
12518,220
12519,225
12520,231
12521,237
12522,245
12523,252
12524,258
12525,263
12526,268
12527,273
12528,280
12529,287
12530,294
12531,301
12532,308
12533,315
12534,321
12535,327
12536,334
12537,339
12538,346
12539,351
12540,357
12541,362
12542,367
12543,370
12544,372
12545,373
12546,374
12547,374
12548,376
12549,378
12550,380
12551,382
12552,384
12553,386
12554,387
12555,390
12556,393
12557,396
12558,399
12559,401
12560,403
12561,403
12562,400
12563,397
12564,391
12565,384
12566,377
12567,368
12568,360
12569,351
12570,341
12571,332
12572,323
12573,316
12574,311
12575,307
12576,305
12577,304
12578,304
12579,304
12580,306
12581,306
12582,307
12583,307
12584,307
12585,307
12586,308
12587,310
12588,312
12589,313
12590,318
12591,322
12592,326
12593,326
12594,325
12595,325
12596,325
12597,323
12598,321
12599,318
12600,313
12601,309
12602,304
12603,301
12604,299
12605,297
12606,295
12607,293
12608,291
12609,289
12610,287
12611,286
12612,284
12613,281
12614,279
12615,277
12616,276
12617,274
12618,273
12619,271
12620,270
12621,268
12622,265
12623,262
12624,258
12625,255
12626,253
12627,252
12628,251
12629,248
12630,245
12631,241
12632,237
12633,233
12634,227
12635,217
12636,207
12637,192
12638,179
12639,167
12640,157
12641,146
12642,137
12643,128
12644,120
12645,112
12646,105
12647,98
12648,92
12649,86
12650,80
12651,75
12652,71
12653,66
12654,62
12655,58
12656,54
12657,51
12658,47
12659,44
12660,42
12661,40
12662,41
12663,45
12664,51
12665,61
12666,73
12667,88
12668,103
12669,120
12670,138
12671,157
12672,177
12673,199
12674,224
12675,249
12676,278
12677,306
12678,336
12679,364
12680,392
12681,419
12682,444
12683,467
12684,487
12685,503
12686,518
12687,532
12688,546
12689,560
12690,574
12691,586
12692,598
12693,608
12694,614
12695,615
12696,614
12697,607
12698,597
12699,582
12700,564
12701,541
12702,514
12703,482
12704,448
12705,415
12706,386
12707,360
12708,336
12709,313
12710,292
12711,273
12712,255
12713,239
12714,223
12715,208
12716,195
12717,182
12718,171
12719,159
12720,149
12721,139
12722,130
12723,122
12724,115
12725,107
12726,100
12727,93
12728,88
12729,81
12730,76
12731,72
12732,70
12733,73
12734,84
12735,103
12736,132
12737,169
12738,214
12739,267
12740,319
12741,365
12742,408
12743,448
12744,484
12745,520
12746,554
12747,585
12748,615
12749,641
12750,666
12751,688
12752,710
12753,729
12754,747
12755,764
12756,780
12757,794
12758,807
12759,819
12760,832
12761,844
12762,855
12763,865
12764,875
12765,884
12766,892
12767,900
12768,908
12769,914
12770,919
12771,919
12772,915
12773,907
12774,894
12775,878
12776,859
12777,840
12778,823
12779,808
12780,798
12781,792
12782,792
12783,797
12784,811
12785,828
12786,844
12787,858
12788,871
12789,882
12790,893
12791,903
12792,912
12793,920
12794,927
12795,931
12796,934
12797,936
12798,937
12799,937
12800,937
12801,935
12802,932
12803,929
12804,927
12805,924
12806,921
12807,915
12808,911
12809,907
12810,905
12811,905
12812,911
12813,920
12814,929
12815,937
12816,944
12817,950
12818,955
12819,959
12820,963
12821,967
12822,971
12823,973
12824,971
12825,966
12826,957
12827,945
12828,931
12829,914
12830,894
12831,872
12832,846
12833,817
12834,785
12835,751
12836,716
12837,680
12838,643
12839,605
12840,567
12841,530
12842,496
12843,463
12844,432
12845,404
12846,378
12847,354
12848,332
12849,311
12850,291
12851,273
12852,256
12853,240
12854,225
12855,211
12856,199
12857,201
12858,201
12859,197
12860,193
12861,190
12862,187
12863,184
12864,181
12865,177
12866,173
12867,167
12868,162
12869,157
12870,154
12871,151
12872,149
12873,145
12874,141
12875,137
12876,132
12877,126
12878,119
12879,111
12880,104
12881,97
12882,91
12883,85
12884,80
12885,75
12886,70
12887,66
12888,62
12889,57
12890,54
12891,50
12892,47
12893,44
12894,41
12895,39
12896,36
12897,35
12898,37
12899,42
12900,49
12901,56
12902,63
12903,69
12904,76
12905,81
12906,86
12907,91
12908,97
12909,103
12910,110
12911,118
12912,127
12913,135
12914,145
12915,155
12916,167
12917,180
12918,196
12919,215
12920,237
12921,260
12922,284
12923,308
12924,334
12925,360
12926,388
12927,418
12928,451
12929,487
12930,522
12931,555
12932,587
12933,615
12934,641
12935,666
12936,689
12937,709
12938,728
12939,747
12940,764
12941,780
12942,795
12943,809
12944,822
12945,834
12946,846
12947,856
12948,867
12949,877
12950,885
12951,894
12952,902
12953,910
12954,917
12955,924
12956,930
12957,935
12958,941
12959,946
12960,952
12961,956
12962,960
12963,964
12964,968
12965,971
12966,975
12967,977
12968,978
12969,980
12970,982
12971,984
12972,986
12973,988
12974,991
12975,993
12976,995
12977,997
12978,998
12979,999
12980,1001
12981,1002
12982,1003
12983,1005
12984,1006
12985,1007
12986,1008
12987,1009
12988,1009
12989,1011
12990,1011
12991,1011
12992,1011
12993,1012
12994,1013
12995,1014
12996,1014
12997,1015
12998,1015
12999,1013
13000,1008
13001,1001
13002,993
13003,984
13004,974
13005,959
13006,936
13007,901
13008,854
13009,797
13010,743
13011,695
13012,651
13013,610
13014,572
13015,536
13016,501
13017,468
13018,438
13019,410
13020,390
13021,377
13022,366
13023,361
13024,360
13025,361
13026,361
13027,362
13028,361
13029,360
13030,361
13031,360
13032,359
13033,359
13034,358
13035,356
13036,356
13037,358
13038,362
13039,368
13040,376
13041,387
13042,400
13043,415
13044,432
13045,451
13046,475
13047,504
13048,538
13049,574
13050,605
13051,633
13052,659
13053,684
13054,705
13055,726
13056,745
13057,762
13058,779
13059,795
13060,809
13061,823
13062,835
13063,847
13064,858
13065,869
13066,879
13067,886
13068,895
13069,900
13070,905
13071,908
13072,906
13073,895
13074,874
13075,850
13076,834
13077,826
13078,825
13079,831
13080,840
13081,852
13082,866
13083,879
13084,890
13085,901
13086,910
13087,918
13088,925
13089,931
13090,937
13091,943
13092,949
13093,953
13094,958
13095,962
13096,966
13097,970
13098,973
13099,976
13100,979
13101,981
13102,983
13103,985
13104,986
13105,988
13106,991
13107,992
13108,992
13109,992
13110,987
13111,977
13112,959
13113,941
13114,921
13115,901
13116,881
13117,862
13118,842
13119,822
13120,804
13121,788
13122,772
13123,757
13124,743
13125,731
13126,718
13127,707
13128,697
13129,689
13130,683
13131,676
13132,673
13133,672
13134,675
13135,681
13136,692
13137,705
13138,721
13139,739
13140,760
13141,780
13142,798
13143,814
13144,830
13145,843
13146,856
13147,868
13148,879
13149,889
13150,898
13151,905
13152,911
13153,918
13154,924
13155,932
13156,938
13157,944
13158,948
13159,954
13160,959
13161,963
13162,968
13163,972
13164,975
13165,979
13166,982
13167,985
13168,987
13169,990
13170,992
13171,994
13172,996
13173,997
13174,999
13175,1000
13176,1001
13177,1003
13178,1003
13179,1003
13180,1002
13181,999
13182,998
13183,997
13184,996
13185,996
13186,997
13187,995
13188,994
13189,991
13190,988
13191,986
13192,985
13193,986
13194,989
13195,992
13196,995
13197,997
13198,994
13199,984
13200,965
13201,939
13202,907
13203,873
13204,834
13205,791
13206,745
13207,697
13208,653
13209,611
13210,574
13211,537
13212,503
13213,470
13214,439
13215,410
13216,384
13217,360
13218,337
13219,316
13220,297
13221,278
13222,261
13223,244
13224,230
13225,215
13226,202
13227,189
13228,178
13229,167
13230,156
13231,147
13232,138
13233,129
13234,124
13235,123
13236,124
13237,127
13238,134
13239,141
13240,151
13241,161
13242,172
13243,180
13244,185
13245,186
13246,184
13247,179
13248,173
13249,167
13250,163
13251,159
13252,155
13253,147
13254,138
13255,127
13256,118
13257,110
13258,103
13259,96
13260,91
13261,84
13262,79
13263,74
13264,70
13265,65
13266,61
13267,57
13268,54
13269,50
13270,47
13271,44
13272,42
13273,39
13274,37
13275,34
13276,32
13277,30
13278,28
13279,28
13280,28
13281,27
13282,26
13283,25
13284,24
13285,24
13286,24
13287,25
13288,27
13289,28
13290,32
13291,37
13292,44
13293,50
13294,56
13295,62
13296,69
13297,76
13298,86
13299,99
13300,113
13301,129
13302,147
13303,167
13304,189
13305,213
13306,240
13307,271
13308,307
13309,347
13310,390
13311,430
13312,468
13313,503
13314,537
13315,569
13316,600
13317,627
13318,652
13319,676
13320,697
13321,718
13322,736
13323,754
13324,771
13325,786
13326,799
13327,808
13328,812
13329,813
13330,812
13331,807
13332,799
13333,788
13334,776
13335,764
13336,750
13337,734
13338,717
13339,700
13340,683
13341,663
13342,643
13343,625
13344,606
13345,588
13346,572
13347,558
13348,543
13349,528
13350,515
13351,501
13352,489
13353,477
13354,466
13355,455
13356,446
13357,436
13358,428
13359,420
13360,413
13361,406
13362,398
13363,391
13364,383
13365,374
13366,366
13367,358
13368,349
13369,342
13370,336
13371,334
13372,334
13373,336
13374,340
13375,345
13376,351
13377,359
13378,367
13379,378
13380,391
13381,408
13382,429
13383,454
13384,481
13385,508
13386,536
13387,562
13388,587
13389,610
13390,632
13391,650
13392,665
13393,679
13394,689
13395,695
13396,697
13397,695
13398,690
13399,683
13400,674
13401,664
13402,649
13403,632
13404,613
13405,591
13406,568
13407,542
13408,513
13409,482
13410,449
13411,417
13412,390
13413,363
13414,339
13415,317
13416,297
13417,278
13418,260
13419,244
13420,228
13421,214
13422,200
13423,188
13424,176
13425,165
13426,154
13427,144
13428,135
13429,127
13430,119
13431,111
13432,104
13433,97
13434,91
13435,86
13436,83
13437,83
13438,86
13439,92
13440,103
13441,116
13442,132
13443,152
13444,172
13445,193
13446,215
13447,238
13448,263
13449,291
13450,320
13451,352
13452,385
13453,421
13454,457
13455,494
13456,529
13457,563
13458,593
13459,619
13460,641
13461,658
13462,671
13463,682
13464,692
13465,702
13466,711
13467,720
13468,729
13469,738
13470,745
13471,751
13472,755
13473,758
13474,760
13475,763
13476,765
13477,768
13478,771
13479,776
13480,782
13481,786
13482,790
13483,794
13484,799
13485,803
13486,808
13487,813
13488,817
13489,821
13490,823
13491,821
13492,816
13493,805
13494,788
13495,767
13496,741
13497,712
13498,681
13499,647
13500,615
13501,581
13502,547
13503,511
13504,476
13505,443
13506,413
13507,386
13508,361
13509,337
13510,316
13511,295
13512,277
13513,259
13514,243
13515,228
13516,214
13517,200
13518,187
13519,176
13520,165
13521,154
13522,144
13523,135
13524,127
13525,119
13526,112
13527,104
13528,98
13529,92
13530,86
13531,80
13532,75
13533,70
13534,65
13535,62
13536,58
13537,54
13538,51
13539,47
13540,44
13541,42
13542,39
13543,37
13544,35
13545,32
13546,31
13547,29
13548,27
13549,25
13550,25
13551,24
13552,23
13553,21
13554,20
13555,21
13556,24
13557,25
13558,27
13559,29
13560,32
13561,35
13562,37
13563,38
13564,40
13565,44
13566,51
13567,58
13568,68
13569,80
13570,91
13571,102
13572,113
13573,125
13574,137
13575,149
13576,159
13577,168
13578,179
13579,188
13580,197
13581,206
13582,214
13583,221
13584,226
13585,230
13586,230
13587,230
13588,229
13589,227
13590,224
13591,221
13592,217
13593,211
13594,206
13595,199
13596,191
13597,182
13598,174
13599,166
13600,159
13601,152
13602,147
13603,142
13604,138
13605,134
13606,131
13607,127
13608,124
13609,120
13610,117
13611,115
13612,113
13613,111
13614,109
13615,108
13616,107
13617,105
13618,105
13619,104
13620,104
13621,104
13622,105
13623,107
13624,109
13625,111
13626,115
13627,119
13628,124
13629,130
13630,137
13631,145
13632,156
13633,166
13634,178
13635,191
13636,205
13637,219
13638,233
13639,247
13640,261
13641,275
13642,290
13643,307
13644,330
13645,362
13646,403
13647,443
13648,480
13649,514
13650,548
13651,580
13652,609
